STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
FOL,D,15,STORAGE,19910402 0000,19910402 0000,435058,,AF
FOL,D,15,STORAGE,19910403 0000,19910403 0000,440945,,AF
FOL,D,15,STORAGE,19910404 0000,19910404 0000,446802,,AF
FOL,D,15,STORAGE,19910405 0000,19910405 0000,453600,,AF
FOL,D,15,STORAGE,19910406 0000,19910406 0000,461400,,AF
FOL,D,15,STORAGE,19910407 0000,19910407 0000,471648,,AF
FOL,D,15,STORAGE,19910408 0000,19910408 0000,480901,,AF
FOL,D,15,STORAGE,19910409 0000,19910409 0000,487600,,AF
FOL,D,15,STORAGE,19910410 0000,19910410 0000,494593,,AF
FOL,D,15,STORAGE,19910411 0000,19910411 0000,501038,,AF
FOL,D,15,STORAGE,19910412 0000,19910412 0000,505800,,AF
FOL,D,15,STORAGE,19910413 0000,19910413 0000,510100,,AF
FOL,D,15,STORAGE,19910414 0000,19910414 0000,515722,,AF
FOL,D,15,STORAGE,19910415 0000,19910415 0000,520431,,AF
FOL,D,15,STORAGE,19910416 0000,19910416 0000,524993,,AF
FOL,D,15,STORAGE,19910417 0000,19910417 0000,528663,,AF
FOL,D,15,STORAGE,19910418 0000,19910418 0000,532680,,AF
FOL,D,15,STORAGE,19910419 0000,19910419 0000,535900,,AF
FOL,D,15,STORAGE,19910420 0000,19910420 0000,540300,,AF
FOL,D,15,STORAGE,19910421 0000,19910421 0000,545361,,AF
FOL,D,15,STORAGE,19910422 0000,19910422 0000,549280,,AF
FOL,D,15,STORAGE,19910423 0000,19910423 0000,554255,,AF
FOL,D,15,STORAGE,19910424 0000,19910424 0000,559597,,AF
FOL,D,15,STORAGE,19910425 0000,19910425 0000,565831,,AF
FOL,D,15,STORAGE,19910426 0000,19910426 0000,571100,,AF
FOL,D,15,STORAGE,19910427 0000,19910427 0000,576300,,AF
FOL,D,15,STORAGE,19910428 0000,19910428 0000,581428,,AF
FOL,D,15,STORAGE,19910429 0000,19910429 0000,586118,,AF
FOL,D,15,STORAGE,19910430 0000,19910430 0000,590643,,AF
FOL,D,15,STORAGE,19910501 0000,19910501 0000,595910,,AF
FOL,D,15,STORAGE,19910502 0000,19910502 0000,599486,,AF
FOL,D,15,STORAGE,19910503 0000,19910503 0000,602300,,AF
FOL,D,15,STORAGE,19910504 0000,19910504 0000,605300,,AF
FOL,D,15,STORAGE,19910505 0000,19910505 0000,608758,,AF
FOL,D,15,STORAGE,19910506 0000,19910506 0000,612929,,AF
FOL,D,15,STORAGE,19910507 0000,19910507 0000,618737,,AF
FOL,D,15,STORAGE,19910508 0000,19910508 0000,625045,,AF
FOL,D,15,STORAGE,19910509 0000,19910509 0000,632000,,AF
FOL,D,15,STORAGE,19910510 0000,19910510 0000,637400,,AF
FOL,D,15,STORAGE,19910511 0000,19910511 0000,641000,,AF
FOL,D,15,STORAGE,19910512 0000,19910512 0000,644694,,AF
FOL,D,15,STORAGE,19910513 0000,19910513 0000,648511,,AF
FOL,D,15,STORAGE,19910514 0000,19910514 0000,653276,,AF
FOL,D,15,STORAGE,19910515 0000,19910515 0000,658243,,AF
FOL,D,15,STORAGE,19910516 0000,19910516 0000,663698,,AF
FOL,D,15,STORAGE,19910517 0000,19910517 0000,670600,,AF
