STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
NML,D,15,STORAGE,19910521 0000,19910521 0000,425236,,AF
NML,D,15,STORAGE,19910522 0000,19910522 0000,424221,,AF
NML,D,15,STORAGE,19910523 0000,19910523 0000,423333,,AF
NML,D,15,STORAGE,19910524 0000,19910524 0000,423600,,AF
NML,D,15,STORAGE,19910525 0000,19910525 0000,423000,,AF
NML,D,15,STORAGE,19910526 0000,19910526 0000,423500,,AF
NML,D,15,STORAGE,19910527 0000,19910527 0000,423164,,AF
NML,D,15,STORAGE,19910528 0000,19910528 0000,422656,,AF
NML,D,15,STORAGE,19910529 0000,19910529 0000,422360,,AF
NML,D,15,STORAGE,19910530 0000,19910530 0000,422487,,AF
NML,D,15,STORAGE,19910531 0000,19910531 0000,423200,,AF
NML,D,15,STORAGE,19910601 0000,19910601 0000,422600,,AF
NML,D,15,STORAGE,19910602 0000,19910602 0000,421222,,AF
NML,D,15,STORAGE,19910603 0000,19910603 0000,420676,,AF
NML,D,15,STORAGE,19910604 0000,19910604 0000,420634,,AF
NML,D,15,STORAGE,19910605 0000,19910605 0000,420844,,AF
NML,D,15,STORAGE,19910606 0000,19910606 0000,420886,,AF
NML,D,15,STORAGE,19910607 0000,19910607 0000,421349,,AF
NML,D,15,STORAGE,19910608 0000,19910608 0000,420200,,AF
NML,D,15,STORAGE,19910609 0000,19910609 0000,419079,,AF
NML,D,15,STORAGE,19910610 0000,19910610 0000,418406,,AF
NML,D,15,STORAGE,19910611 0000,19910611 0000,418364,,AF
NML,D,15,STORAGE,19910612 0000,19910612 0000,419036,,AF
NML,D,15,STORAGE,19910613 0000,19910613 0000,418953,,AF
NML,D,15,STORAGE,19910614 0000,19910614 0000,418377,e,AF
NML,D,15,STORAGE,19910615 0000,19910615 0000,417800,,AF
NML,D,15,STORAGE,19910616 0000,19910616 0000,416647,,AF
NML,D,15,STORAGE,19910617 0000,19910617 0000,416145,,AF
NML,D,15,STORAGE,19910618 0000,19910618 0000,415060,,AF
NML,D,15,STORAGE,19910619 0000,19910619 0000,416731,,AF
NML,D,15,STORAGE,19910620 0000,19910620 0000,418365,,AF
NML,D,15,STORAGE,19910621 0000,19910621 0000,419752,,AF
NML,D,15,STORAGE,19910622 0000,19910622 0000,420676,,AF
NML,D,15,STORAGE,19910623 0000,19910623 0000,421391,,AF
NML,D,15,STORAGE,19910624 0000,19910624 0000,417065,,AF
NML,D,15,STORAGE,19910625 0000,19910625 0000,413848,,AF
NML,D,15,STORAGE,19910626 0000,19910626 0000,411562,,AF
NML,D,15,STORAGE,19910627 0000,19910627 0000,409031,,AF
NML,D,15,STORAGE,19910628 0000,19910628 0000,404905,,AF
NML,D,15,STORAGE,19910629 0000,19910629 0000,403428,,AF
NML,D,15,STORAGE,19910630 0000,19910630 0000,401992,,AF
NML,D,15,STORAGE,19910701 0000,19910701 0000,400315,,AF
NML,D,15,STORAGE,19910702 0000,19910702 0000,399133,,AF
NML,D,15,STORAGE,19910703 0000,19910703 0000,---,,AF
NML,D,15,STORAGE,19910704 0000,19910704 0000,396283,,AF
NML,D,15,STORAGE,19910705 0000,19910705 0000,394581,,AF
NML,D,15,STORAGE,19910706 0000,19910706 0000,---,,AF
NML,D,15,STORAGE,19910707 0000,19910707 0000,390464,,AF
NML,D,15,STORAGE,19910708 0000,19910708 0000,387853,,AF
NML,D,15,STORAGE,19910709 0000,19910709 0000,385731,,AF
NML,D,15,STORAGE,19910710 0000,19910710 0000,384016,,AF
NML,D,15,STORAGE,19910711 0000,19910711 0000,382464,,AF
NML,D,15,STORAGE,19910712 0000,19910712 0000,380201,,AF
NML,D,15,STORAGE,19910713 0000,19910713 0000,377632,,AF
NML,D,15,STORAGE,19910714 0000,19910714 0000,374407,,AF
NML,D,15,STORAGE,19910715 0000,19910715 0000,371276,,AF
NML,D,15,STORAGE,19910716 0000,19910716 0000,366918,,AF
NML,D,15,STORAGE,19910717 0000,19910717 0000,363862,,AF
NML,D,15,STORAGE,19910718 0000,19910718 0000,---,,AF
NML,D,15,STORAGE,19910719 0000,19910719 0000,359595,,AF
NML,D,15,STORAGE,19910720 0000,19910720 0000,---,,AF
NML,D,15,STORAGE,19910721 0000,19910721 0000,360437,,AF
NML,D,15,STORAGE,19910722 0000,19910722 0000,349526,,AF
NML,D,15,STORAGE,19910723 0000,19910723 0000,355890,,AF
NML,D,15,STORAGE,19910724 0000,19910724 0000,353873,,AF
NML,D,15,STORAGE,19910725 0000,19910725 0000,352095,,AF
NML,D,15,STORAGE,19910726 0000,19910726 0000,350318,,AF
NML,D,15,STORAGE,19910727 0000,19910727 0000,347385,,AF
NML,D,15,STORAGE,19910728 0000,19910728 0000,345212,,AF
NML,D,15,STORAGE,19910729 0000,19910729 0000,343047,,AF
NML,D,15,STORAGE,19910730 0000,19910730 0000,341226,,AF
NML,D,15,STORAGE,19910731 0000,19910731 0000,339705,,AF
NML,D,15,STORAGE,19910801 0000,19910801 0000,337562,,AF
NML,D,15,STORAGE,19910802 0000,19910802 0000,336420,,AF
NML,D,15,STORAGE,19910803 0000,19910803 0000,335278,,AF
NML,D,15,STORAGE,19910804 0000,19910804 0000,332275,,AF
NML,D,15,STORAGE,19910805 0000,19910805 0000,330232,,AF
NML,D,15,STORAGE,19910806 0000,19910806 0000,328159,,AF
NML,D,15,STORAGE,19910807 0000,19910807 0000,326205,,AF
NML,D,15,STORAGE,19910808 0000,19910808 0000,325302,,AF
NML,D,15,STORAGE,19910809 0000,19910809 0000,323643,,AF
NML,D,15,STORAGE,19910810 0000,19910810 0000,321526,,AF
NML,D,15,STORAGE,19910811 0000,19910811 0000,319345,,AF
NML,D,15,STORAGE,19910812 0000,19910812 0000,316955,,AF
NML,D,15,STORAGE,19910813 0000,19910813 0000,315645,,AF
NML,D,15,STORAGE,19910814 0000,19910814 0000,314051,,AF
NML,D,15,STORAGE,19910815 0000,19910815 0000,312112,,AF
NML,D,15,STORAGE,19910816 0000,19910816 0000,310177,,AF
NML,D,15,STORAGE,19910817 0000,19910817 0000,308323,,AF
NML,D,15,STORAGE,19910818 0000,19910818 0000,306367,,AF
NML,D,15,STORAGE,19910819 0000,19910819 0000,303971,,AF
NML,D,15,STORAGE,19910820 0000,19910820 0000,302689,,AF
NML,D,15,STORAGE,19910821 0000,19910821 0000,301793,,AF
NML,D,15,STORAGE,19910822 0000,19910822 0000,300896,,AF
NML,D,15,STORAGE,19910823 0000,19910823 0000,299449,,AF
NML,D,15,STORAGE,19910824 0000,19910824 0000,296744,,AF
NML,D,15,STORAGE,19910825 0000,19910825 0000,294665,,AF
NML,D,15,STORAGE,19910826 0000,19910826 0000,293508,,AF
NML,D,15,STORAGE,19910827 0000,19910827 0000,292185,,AF
NML,D,15,STORAGE,19910828 0000,19910828 0000,290632,,AF
NML,D,15,STORAGE,19910829 0000,19910829 0000,290226,,AF
NML,D,15,STORAGE,19910830 0000,19910830 0000,289280,,AF
NML,D,15,STORAGE,19910831 0000,19910831 0000,288509,,AF
NML,D,15,STORAGE,19910901 0000,19910901 0000,287469,,AF
NML,D,15,STORAGE,19910902 0000,19910902 0000,286161,,AF
NML,D,15,STORAGE,19910903 0000,19910903 0000,285294,,AF
NML,D,15,STORAGE,19910904 0000,19910904 0000,284627,,AF
NML,D,15,STORAGE,19910905 0000,19910905 0000,284027,,AF
NML,D,15,STORAGE,19910906 0000,19910906 0000,283061,,AF
NML,D,15,STORAGE,19910907 0000,19910907 0000,282198,,AF
NML,D,15,STORAGE,19910908 0000,19910908 0000,283167,,AF
NML,D,15,STORAGE,19910909 0000,19910909 0000,284794,,AF
NML,D,15,STORAGE,19910910 0000,19910910 0000,284127,,AF
NML,D,15,STORAGE,19910911 0000,19910911 0000,283328,,AF
NML,D,15,STORAGE,19910912 0000,19910912 0000,281834,,AF
NML,D,15,STORAGE,19910913 0000,19910913 0000,280610,,AF
NML,D,15,STORAGE,19910914 0000,19910914 0000,280114,,AF
NML,D,15,STORAGE,19910915 0000,19910915 0000,279485,,AF
NML,D,15,STORAGE,19910916 0000,19910916 0000,281206,,AF
NML,D,15,STORAGE,19910917 0000,19910917 0000,282761,,AF
NML,D,15,STORAGE,19910918 0000,19910918 0000,284627,,AF
NML,D,15,STORAGE,19910919 0000,19910919 0000,286363,,AF
NML,D,15,STORAGE,19910920 0000,19910920 0000,288174,,AF
NML,D,15,STORAGE,19910921 0000,19910921 0000,289415,,AF
NML,D,15,STORAGE,19910922 0000,19910922 0000,290598,,AF
NML,D,15,STORAGE,19910923 0000,19910923 0000,291510,,AF
NML,D,15,STORAGE,19910924 0000,19910924 0000,292794,,AF
NML,D,15,STORAGE,19910925 0000,19910925 0000,294154,,AF
NML,D,15,STORAGE,19910926 0000,19910926 0000,295515,,AF
NML,D,15,STORAGE,19910927 0000,19910927 0000,296778,,AF
NML,D,15,STORAGE,19910928 0000,19910928 0000,297291,,AF
NML,D,15,STORAGE,19910929 0000,19910929 0000,296025,,AF
